Area Name,Schm Desc,Rate,Sanct Lim,Balance,Status
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,400000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,800000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,800000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,600000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,495000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,742000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,19,700000,433647.9,BAD/LOSS
Beanibazar,SME MULDHAN INST. LOAN,0,400000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,600000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,700000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,250000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,400000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,400000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,495000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,19.5,990000,540924.78,BAD/LOSS
Beanibazar,SME MULDHAN INST. LOAN,0,495000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,19.5,700000,801069.22,BAD/LOSS
Beanibazar,SME MULDHAN INST. LOAN,0,600000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SOD AG DEPOSITS,8.5,50000000,43454768.11,UN CLASSIFIED
Beanibazar,SOD AG DEPOSITS-R,0,1800000,0,UN CLASSIFIED
Beanibazar,SOD AG DEPOSITS-S,8,10800000,-115.93,UN CLASSIFIED
Beanibazar,SUPPLIER FINANCE,0,10000000,227604.22,SPECIAL MENTION
Beanibazar,SECURED LOAN,13,125000,88590.34,UN CLASSIFIED
Beanibazar,SECURED LOAN,7.79,1200000,1110837.8,UN CLASSIFIED
Beanibazar,SECURED LOAN,7.25,1000000,950145.9,UN CLASSIFIED
Beanibazar,SECURED LOAN,12.55,376000,257309.84,UN CLASSIFIED
Beanibazar,SECURED LOAN,12.53,150000,128931.66,UN CLASSIFIED
Beanibazar,SECURED LOAN,12.53,100000,92619.07,UN CLASSIFIED
Beanibazar,SECURED LOAN,13.28,1400000,970497.07,UN CLASSIFIED
Beanibazar,SECURED LOAN,9,390000,-325.99,UN CLASSIFIED
Beanibazar,SECURED LOAN,10.25,75000,63045.14,UN CLASSIFIED
Beanibazar,SECURED LOAN,12.25,100000,77052.91,UN CLASSIFIED
Beanibazar,SECURED LOAN,11.78,360000,301573.24,UN CLASSIFIED
Beanibazar,SECURED LOAN,11,360000,339114.46,UN CLASSIFIED
Beanibazar,SECURED LOAN,13,900000,727439.14,UN CLASSIFIED
Beanibazar,SECURED LOAN,9,800000,673796.44,UN CLASSIFIED
Beanibazar,SECURED LOAN,13,180000,73156.16,UN CLASSIFIED
Beanibazar,SECURED LOAN,7,270000,263290.68,UN CLASSIFIED
Beanibazar,SECURED LOAN,11,121000,93326.09,UN CLASSIFIED
Beanibazar,SECURED LOAN,8,200000,167805.07,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,9,2700000,1212416.46,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,8.5,789000,733461.98,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,5.5,450000,22500,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,8.5,650000,602942.13,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,7.5,1800000,-22541.09,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,6.5,400000,203308.15,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,8,1080000,1040500.7,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,14,0,0,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,5,495000,495680.23,UN CLASSIFIED
Beanibazar,SECURED OVERDRAFT,13.02,4140000,4045825.3,UN CLASSIFIED
Beanibazar,PERSONAL LOAN,9,2000000,1530660.37,UN CLASSIFIED
Beanibazar,PERSONAL LOAN,9,2000000,1529854.88,UN CLASSIFIED
Beanibazar,PERSONAL LOAN,9,480000,436358.7,UN CLASSIFIED
Beanibazar,PERSONAL LOAN,14,1000000,812683.77,BAD/LOSS
Beanibazar,PERSONAL LOAN,0,1000000,0,BAD LOSS WRITE OFF
Beanibazar,PERSONAL LOAN,0,800000,0,BAD LOSS WRITE OFF
Beanibazar,PERSONAL LOAN,0,500000,0,BAD LOSS WRITE OFF
Beanibazar,PERSONAL LOAN,9,590000,175262.62,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,2000000,1110950.88,UN CLASSIFIED
Biswanath,PERSONAL LOAN,20,300000,220491.73,BAD/LOSS
Biswanath,PERSONAL LOAN,9,320000,40877.95,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,760000,628707.03,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,450000,45502.46,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,251000,162743.5,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,420000,84663.7,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,250000,200325.18,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1000000,661729.14,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1500000,1060058.68,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1400000,1052877.51,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,400000,274123.32,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1500000,985979.45,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,550000,462442.91,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1670000,1333164.38,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,900000,752661.42,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,450000,154786.17,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,700000,243063.49,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,300000,93750.68,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,180000,42143.89,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,500000,595.55,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,500000,499777.99,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,577000,357356.53,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,550000,271539.67,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1000000,716123.99,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,340000,190342.11,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,445000,361466.96,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,600000,169677.75,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,800000,669787.99,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,250000,228340.81,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,700000,395372.2,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,350000,193378.03,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,200000,20306.44,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,500000,240891.48,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,950000,340442.73,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,380000,139263.96,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1600000,599383.02,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,670000,561370.95,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,200000,163507.16,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1500000,1041095.24,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1000000,569885.45,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,950000,783380.65,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,470000,449894.88,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1000000,672361.4,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1150000,488488.4,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,400000,205874.91,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,300000,196100.29,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,800000,301416.97,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1000000,705544.32,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,450000,299733.18,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,800000,559542.5,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,250000,116706.46,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1000000,618629.34,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,150000,86552.59,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,260000,144518.95,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,165000,100714.08,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,250000,151479.3,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,446000,367093.7,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,300000,199777.68,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,380000,348193.35,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,430000,393766.62,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,163000,27721.26,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,490000,180221.15,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,330000,296569.36,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,200000,133031.8,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,143000,143146.35,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,150000,134115.09,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,157000,136532.94,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,300000,224084.22,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,250000,193463.77,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,1000000,850847.66,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,250000,219089.73,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,250000,238828.97,UN CLASSIFIED
Biswanath,PERSONAL LOAN,9,750000,664645.02,UN CLASSIFIED
Biswanath,SME UNSECURED LOAN BR,9,600000,429206.87,UN CLASSIFIED
Biswanath,SME UNSECURED LOAN BR,9,800000,237663.72,UN CLASSIFIED
Biswanath,SME UNSECURED LOAN BR,9,500000,84656.88,SPECIAL MENTION
Biswanath,SME UNSECURED LOAN BR,9,500000,208264.56,UN CLASSIFIED
Biswanath,SME UNSECURED LOAN BR,9,500000,-394.41,UN CLASSIFIED
Biswanath,SME UNSECURED LOAN BR,9,800000,0,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,800000,756462.77,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,600000,580550.43,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,340000,334089.09,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,200000,169078.73,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,340000,288051.97,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,750000,697766.37,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,270000,235294.82,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,239000,232714.36,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,250000,250000,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,220000,220000,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,330000,330000,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,400000,400000,UN CLASSIFIED
Biswanath,PERSONAL LOAN - BRANCH,9,250000,242175.07,UN CLASSIFIED
Biswanath,SME MULDHAN INST. LOAN,19.5,990000,848569.7,BAD/LOSS
Biswanath,SME MULDHAN INST. LOAN,17.5,500000,476438.47,BAD/LOSS
Biswanath,SME MULDHAN INST. LOAN,19.5,400000,120598.94,DOUBTFUL
Biswanath,SME MULDHAN INST. LOAN,19.5,400000,160430.56,DOUBTFUL
Biswanath,SME MULDHAN INST. LOAN,19.5,700000,425747.19,BAD/LOSS
Biswanath,SME-S TERM LOAN-UNSECURED,9,600000,452092.6,UN CLASSIFIED
Biswanath,OVERDRAFT-S,9,1500000,1070905.09,UN CLASSIFIED
Biswanath,OVERDRAFT-S,9,1328000,1139432.04,UN CLASSIFIED
Biswanath,SECURED LOAN,11.77,265000,164812.24,UN CLASSIFIED
Biswanath,SECURED LOAN,10,50000,50000,UN CLASSIFIED
Biswanath,SECURED LOAN,12.53,50000,8772.02,UN CLASSIFIED
Biswanath,SECURED LOAN,9,400000,141524.56,UN CLASSIFIED
Biswanath,SECURED LOAN,10.48,89000,20119.93,UN CLASSIFIED
Biswanath,SECURED LOAN,5.5,90000,86457.64,UN CLASSIFIED
Biswanath,SECURED LOAN,10.5,72000,54738.42,UN CLASSIFIED
Biswanath,SECURED OVERDRAFT,10.75,80000,80611.39,UN CLASSIFIED
Biswanath,PERSONAL LOAN,0,140000,0,BAD LOSS WRITE OFF
Biswanath,PERSONAL LOAN,9,1500000,837480.65,UN CLASSIFIED
Chattak,PERSONAL LOAN,0,1000000,0,BAD LOSS WRITE OFF
Chattak,PERSONAL LOAN,9,800000,-4325.88,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,120072.4,UN CLASSIFIED
Chattak,PERSONAL LOAN,20,700000,531909.86,BAD/LOSS
Chattak,PERSONAL LOAN,9,117000,98124.55,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,803868.65,UN CLASSIFIED
Chattak,PERSONAL LOAN,22,700000,594277.61,BAD/LOSS
Chattak,PERSONAL LOAN,9,950000,576292.3,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,700000,442580.94,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,300000,17067.93,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,800000,330804.45,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,289399.55,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,580000,242689.98,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,200000,40489.97,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,207240.39,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,308000,130019.23,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,600000,326511.72,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,218000,86177.51,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,290000,107439.3,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,600000,221053.3,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,300000,80110.66,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,638000,282217.38,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1500000,1250926.09,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,2000000,1287793.48,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,253353.33,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,378812.52,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,2000000,1947316.74,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,795579.3,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,700000,151311.29,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,180000,175719.04,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1200000,1346253.95,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1500000,1238468.23,UN CLASSIFIED
Chattak,PERSONAL LOAN,13.5,1000000,1246906.98,BAD/LOSS
Chattak,PERSONAL LOAN,9,345000,312248.78,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,150000,56023.82,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,340000,294599.59,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,150000,88948.47,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,200000,151706.87,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,835067.4,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,397704.12,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,620000,583608.49,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,2000000,1778565.43,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,199000,123509.84,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,100000,61728.97,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,150000,127990.38,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,190000,146159.74,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,100000,64479.95,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,451259.17,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,450000,376551.38,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,156000,141046.1,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,150000,158303.96,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,200000,184988.2,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,100000,72270.33,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,750000,469350.82,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1800000,1646218.11,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,329950.83,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,400000,365688.22,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,200000,194916.33,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,165000,145608.21,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,495000,488968.06,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,350000,317118.96,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,190000,147956.74,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,190000,176083.95,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,190000,157123.67,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,640000,636207.08,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,144000,145374.46,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,100000,85058.81,UN CLASSIFIED
Chattak,SME UNSECURED LOAN BR,15,700000,817024.67,DOUBTFUL
Chattak,SME UNSECURED LOAN BR,15,500000,662716.02,BAD/LOSS
Chattak,SME UNSECURED LOAN BR,15,500000,502278.43,DOUBTFUL
Chattak,SME REVOLVING LOAN (STL),9,500000,500000,UN CLASSIFIED
Chattak,LONG TERM LN AG. MORTGAGE,9,1100000,367512.16,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,500000,500000,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,340000,309197.26,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,215000,207007.56,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,600000,530584.58,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,370000,349674.74,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,174292.45,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,250000,218123.31,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,174653.25,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,148000,133522.85,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,175553.25,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,325000,297459.27,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,150000,130719.35,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,500000,453026.69,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,250000,237524.49,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,189676.74,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,155000,147086.14,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,150000,138257.09,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,145000,135053.93,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,152000,140254.85,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,250000,224202.44,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,179822.36,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,180766.43,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,250000,236731.84,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,250000,224552.77,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,250000,236794.82,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,230000,223203.56,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,260000,260000,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,220000,220000,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,193840.05,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,200000,193840.05,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,320000,311264.09,UN CLASSIFIED
Chattak,PERSONAL LOAN - BRANCH,9,250000,236794.82,UN CLASSIFIED
Chattak,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
Chattak,SME MULDHAN INST. LOAN,19.5,990000,604604.44,BAD/LOSS
Chattak,SME MULDHAN INST. LOAN,19.5,300000,23180.1,DOUBTFUL
Chattak,SME MULDHAN INST. LOAN,19.5,600000,203845.02,DOUBTFUL
Chattak,SME MULDHAN INST. LOAN,17.5,300000,293701.4,BAD/LOSS
Chattak,SME MULDHAN INST. LOAN,9,400000,35378.57,SUB STANDARD
Chattak,AUTO LOAN,9,775000,91319.31,UN CLASSIFIED
Chattak,AUTO LOAN,9,1425000,959054.09,UN CLASSIFIED
Chattak,AUTO LOAN,9,800000,609298.58,UN CLASSIFIED
Chattak,SECURED LOAN,13,378000,228914.14,UN CLASSIFIED
Chattak,SECURED LOAN,12.5,150000,119222.23,UN CLASSIFIED
Chattak,SECURED LOAN,12.53,150000,61820.21,UN CLASSIFIED
Chattak,SECURED LOAN,11.78,180000,49134.64,UN CLASSIFIED
Chattak,SECURED LOAN,10.25,100000,96256.6,UN CLASSIFIED
Chattak,SECURED LOAN,6,180000,175454.05,UN CLASSIFIED
Chattak,SECURED LOAN,10,900000,397152.07,UN CLASSIFIED
Chattak,SECURED LOAN,11.25,50000,50000,UN CLASSIFIED
Chattak,SECURED LOAN,10.77,114500,77437.54,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,11.75,1840000,5379.8,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,12.5,226000,88953.97,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,12.5,220000,169758.74,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,8.5,700000,-37890.58,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,12.75,810000,110253.86,BAD/LOSS
Chattak,SECURED OVERDRAFT,8.5,4497700,4837408.23,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,10.37,148500,169058.55,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,13.03,3600000,3162873.24,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,10.78,900000,8659.46,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,12.53,400000,-2371.49,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,8,240000,-546.26,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,8.5,800000,815734.72,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,9.75,306000,-23025.04,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,10.03,116100,133989.23,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,9,810000,45934.14,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,8.75,360000,3920.31,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,9.56,238500,61000,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,10.25,72000,71210.75,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,11,63000,63251.44,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,10.5,150000,2788.65,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,8.5,100000,78860.68,UN CLASSIFIED
Chattak,SECURED OVERDRAFT,7,450000,452518.63,UN CLASSIFIED
Chattak,HOME CREDIT,9,4000000,3046437.07,UN CLASSIFIED
Chattak,HOME CREDIT,9,3750000,1996079.9,UN CLASSIFIED
Chattak,HOME CREDIT,9,4500000,4276128.11,UN CLASSIFIED
Chattak,HOME CREDIT,9,8000000,2258156.93,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,749912.68,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1300000,820081.34,UN CLASSIFIED
Chattak,PERSONAL LOAN,14,940000,0,BAD/LOSS
Chattak,PERSONAL LOAN,9,650000,280999.97,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,850000,511191.27,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,155237.36,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1200000,1044837.65,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1500000,1028728.47,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,800000,471077.35,UN CLASSIFIED
Chattak,PERSONAL LOAN,19,500000,126318.06,BAD/LOSS
Chattak,PERSONAL LOAN,9,390000,126205.18,UN CLASSIFIED
Chattak,PERSONAL LOAN,22,500000,317480.01,BAD/LOSS
Chattak,PERSONAL LOAN,9,688000,548703.93,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,45147.28,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,460000,293919.02,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,357827.42,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,2000000,1346253.4,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1200000,224659.31,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,800000,378183.53,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,160000,114038.19,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,768956.95,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,300000,56910.19,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1500000,653292.47,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,200000,80989.62,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,315000,197872.39,UN CLASSIFIED
